"trialid";"latinSquare";"sessions";"userUID";"theAge";"theGender";"theCountry";"hasKnowledgeSmartSpeaker";"playingGames";"watchingMovies";"acceptTOU";"finalQuestion1";"finalQuestion2";"finalQuestion3";"finalQuestion4";"finalQuestion5";"finalQuestion6";"ipadress";"screenWidth";"screenHeight";"systemLanguage";"userLanguage";"cookies";"platform";"appCodeName";"appVersion";"product";"browser";"webgl";"timeDate";"timeWelcome";"timeStart";"timeEnd";"timeMainSessionTime";"timeDuration";"faceGender";"faceStyle";"skinDetails";"skinColor";"hairColor";"eyeColor";"eyeShape";"eyeOpening";"eyeSize";"eyeHeight";"eyeDistance";"eyeDepth";"eyeRotation";"eyebrowsColor";"eyebrowsShape";"eyebrowsLine";"noseShape";"noseLength";"noseWidth";"noseBridge";"noseCartilage";"foreheadHeight";"cheeksBone";"jawShape";"jawChin";"jawLength";"throatSize";"earSize";"mouthVolume";"lipRatio";"mouthOverlap";"mouthWidth";"mouthHeight";"mouthDepth";"eyeShadow";"lipStick";"rouge";"faceGenderRst";"faceStyleRst";"skinDetailsRst";"skinColorRst";"hairColorRst";"eyeColorRst";"eyeShapeRst";"eyeOpeningRst";"eyeSizeRst";"eyeHeightRst";"eyeDistanceRst";"eyeDepthRst";"eyeRotationRst";"eyebrowsColorRst";"eyebrowsShapeRst";"eyebrowsLineRst";"noseShapeRst";"noseWidthRst";"noseLengthRst";"noseBridgeRst";"noseCartilageRst";"foreheadHeightRst";"cheeksBoneRst";"jawShapeRst";"jawChinRst";"jawLengthRst";"throatSizeRst";"earSizeRst";"mouthVolumeRst";"lipRatioRst";"mouthOverlapRst";"mouthWidthRst";"mouthHeightRst";"mouthDepthRst";"eyeShadowRst";"lipStickRst";"rougeRst";"faceGenderClk";"faceStyleClk";"skinDetailsClk";"skinColorClk";"hairColorClk";"eyeColorClk";"eyeShapeClk";"eyeOpeningClk";"eyeSizeClk";"eyeHeightClk";"eyeDistanceClk";"eyeDepthClk";"eyeRotationClk";"eyebrowsColorClk";"eyebrowsShapeClk";"eyebrowsLineClk";"noseShapeClk";"noseLengthClk";"noseWidthClk";"noseBridgeClk";"noseCartilageClk";"foreheadHeightClk";"cheeksBoneClk";"jawShapeClk";"jawChinClk";"jawLengthClk";"earSizeClk";"throatSizeClk";"mouthVolumeClk";"lipRatioClk";"mouthOverlapClk";"mouthWidthClk";"mouthHeightClk";"mouthDepthClk";"eyeShadowClk";"lipStickClk";"rougeClk";"faceGenderMM";"faceStyleMM";"skinDetailsMM";"skinColorMM";"hairColorMM";"eyeColorMM";"eyeShapeMM";"eyeOpeningMM";"eyeSizeMM";"eyeHeightMM";"eyeDistanceMM";"eyeDepthMM";"eyeRotationMM";"eyebrowsColorMM";"eyebrowsShapeMM";"eyebrowsLineMM";"noseShapeMM";"noseLengthMM";"noseWidthMM";"noseBridgeMM";"noseCartilageMM";"foreheadHeightMM";"cheeksBoneMM";"jawShapeMM";"jawChinMM";"jawLengthMM";"earSizeMM";"throatSizeMM";"mouthVolumeMM";"lipRatioMM";"mouthOverlapMM";"mouthWidthMM";"mouthHeightMM";"mouthDepthMM";"eyeShadowMM";"lipStickMM";"rougeMM";"generalMoreBtnClicked";"eyesMoreBtnClicked";"eyebrowsMoreBtnClicked";"noseMoreBtnClicked";"mouthMoreBtnClicked";"makeUpMoreBtnClicked";"outerfaceMoreBtnClicked";"jawMoreBtnClicked";"mainResetClicked";"interfaceResetClicked";"lightsClicked";"todoMoreBtnClicked";"sendClicked"
"122";"F";"1";"44797807517852";"1986";"male";"0";"No";"0";"0";"1";"3";"3";"3";"-3";"3";"0";"91.106.123.186";"1536";"754";"de-DE";"de";"true";"Win32";"Netscape";"5.0 (Windows NT";"Gecko";"Chrome 75.0.3770.142";"true";"Fri Aug 02 2019 21:06:38 GMT 0200 (Mitte";"1564772003634";"1564772027161";"1564772798912";"771751";"795278";"0.5";"0";"0.36813186813186816";"0.5";"1";"0.5989011408208491";"0.697802239721948";"0.40109894301865123";"0.3241758660955744";"0.4615385034582118";"0.5329670748867832";"0.5989011408208491";"0.45054949246920073";"0.697802239721948";"0.5";"0.31868136060106883";"0.29120879120879123";"0.44505494505494503";"0.4175824175824176";"0.24175824175824176";"0.6758241758241759";"0.5054945054945055";"0.5439560020362938";"0.0714286133483216";"0.25824175824175827";"0.08241762433733259";"0.1813186813186813";"0.39010989010989017";"0.6373626373626373";"0.47252747252747246";"0.5";"0.7087912087912087";"0.4230769230769231";"0.37362637362637363";"0.489010989010989";"0.25824175824175827";"0.6098901098901099";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"2";"11";"1";"3";"6";"4";"1";"4";"4";"2";"0";"1";"2";"4";"3";"5";"1";"7";"6";"5";"5";"7";"3";"2";"4";"4";"0";"3";"3";"3";"1";"1";"1";"11";"6";"6";"6";"6";"16";"14";"9";"6";"14";"16";"17";"11";"9";"13";"15";"10";"10";"6";"12";"5";"15";"23";"12";"18";"19";"16";"8";"17";"8";"7";"5";"11";"19";"10";"8";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"123";"C";"1";"96739182873900";"1996";"female";"0";"No";"0";"0";"1";"2";"2";"2";"-2";"2";"1";"80.143.47.59";"1536";"750";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 23:30:56 GMT 0200 (Mitte";"1564780886154";"1564780912201";"1564781456756";"544555";"570602";"0.19780219780219782";"0.13736263736263737";"0.4340659340659341";"0.934065934065934";"0.038461538461538464";"0.6593406593406592";"0.5824175824175825";"0.5164835164835165";"0.5989010989010989";"0.5";"0.5274725274725275";"0.5439560439560439";"0.45604395604395603";"0.47252747252747246";"0.36813186813186816";"0.6483516483516483";"0.39560439560439564";"0.45604395604395603";"0.5";"0.3846153846153847";"0.4230769230769231";"0.6483516483516483";"0.47802197802197804";"0.27472527472527475";"0.5494505494505495";"0.4175824175824176";"0.23076923076923075";"0.5659340659340659";"0.6978021978021978";"0.5989010989010989";"0.5769230769230769";"0.47802197802197804";"0.5";"0.5164835164835165";"0.5659340659340659";"0.3021978021978022";"0.17582417582417584";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"7";"5";"4";"4";"3";"1";"2";"3";"0";"2";"2";"7";"1";"1";"5";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"4";"2";"1";"5";"7";"3";"0";"1";"6";"1";"2";"1";"2";"2";"2";"1";"9";"4";"5";"5";"3";"5";"5";"8";"3";"5";"5";"2";"2";"3";"4";"4";"7";"4";"6";"4";"3";"10";"8";"4";"4";"3";"6";"5";"6";"2";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"124";"F";"2";"96739182873900";"1996";"female";"0";"No";"0";"0";"1";"2";"1";"1";"3";"3";"2";"80.143.47.59";"1536";"750";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 23:33:24 GMT 0200 (Mitte";"1564780886154";"1564781465363";"1564781604804";"139441";"718650";"1";"0";"0.7417582417582418";"0.3021978021978022";"0";"0.1813186813186813";"0.39560439560439564";"0.6813186813186813";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.2857142857142857";"0.5824175824175825";"0.6153846153846154";"0.23626373626373623";"0.6153846153846154";"0.5";"0.6923076923076923";"0.6648351648351648";"0.5";"0.4010989010989011";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"2";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"2";"3";"3";"3";"2";"2";"3";"3";"2";"1";"1";"2";"2";"0";"1";"2";"1";"2";"2";"1";"0";"1";"1";"2";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2"
"125";"B";"3";"96739182873900";"1996";"female";"0";"No";"0";"0";"1";"3";"1";"2";"-3";"3";"2";"80.143.47.59";"1536";"750";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 23:37:40 GMT 0200 (Mitte";"1564780886154";"1564781622563";"1564781860535";"237972";"974381";"0";"0";"0.1813186813186813";"1";"1";"0.3626373626373626";"0.7087912087912087";"0.5659340659340659";"0.4065934065934066";"0.5";"0.44505494505494503";"0.510989010989011";"0.47252747252747246";"1";"0.4340659340659341";"0.17582417582417584";"0.3131868131868132";"0.43956043956043955";"0.3626373626373626";"0.5";"0.3626373626373626";"0.3351648351648351";"0.6153846153846154";"0.2032967032967033";"0.5769230769230769";"0.35714285714285715";"0.13186813186813187";"0.3791208791208791";"0.2967032967032967";"0.41208791208791207";"0.5274725274725275";"0.5";"0.43956043956043955";"0.4945054945054945";"0.2032967032967033";"0.10989010989010989";"0.44505494505494503";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"3";"1";"2";"2";"1";"1";"1";"0";"5";"1";"1";"1";"1";"1";"5";"3";"1";"0";"2";"2";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"1";"4";"5";"3";"4";"3";"3";"1";"2";"1";"3";"4";"1";"2";"2";"2";"4";"5";"3";"2";"1";"1";"3";"1";"1";"1";"2";"2";"2";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3"
"126";"A";"4";"96739182873900";"1996";"female";"0";"No";"0";"0";"1";"2";"2";"2";"-3";"-1";"-2";"80.143.47.59";"1536";"750";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 23:40:51 GMT 0200 (Mitte";"1564780886154";"1564781868509";"1564782051066";"182557";"1164912";"0";"0";"0.7747252747252747";"0.8241758241758241";"0.8901098901098901";"0.24175824175824176";"0.5";"0.31868131868131866";"0.5439560439560439";"0.4945054945054945";"0.4230769230769231";"0.7527472527472527";"0.5";"0.5";"0.5384615384615384";"0.7087912087912087";"0.36813186813186816";"0.34615384615384615";"0.5";"0.5";"0.5";"0.5";"0.5769230769230769";"0.41208791208791207";"0.4230769230769231";"0.5";"0.26373626373626374";"0.521978021978022";"0.34615384615384615";"0.5";"0.5879120879120879";"0.5";"0.5";"0.4230769230769231";"0.2087912087912088";"0.23076923076923075";"0.22527472527472528";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"1";"1";"2";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"2";"1";"0";"1";"0";"0";"2";"1";"1";"1";"1";"4";"2";"2";"4";"1";"3";"2";"2";"2";"3";"3";"2";"2";"1";"1";"3";"3";"2";"2";"0";"2";"2";"4";"3";"2";"2";"2";"1";"2";"1";"2";"3";"4";"1";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4"
"127";"D";"5";"96739182873900";"1996";"female";"0";"No";"0";"0";"1";"2";"3";"3";"2";"2";"2";"80.143.47.59";"1536";"750";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 23:45:06 GMT 0200 (Mitte";"1564780886154";"1564782056977";"1564782306010";"249033";"1419856";"0.9395604395604396";"0";"0.31868131868131866";"0.7417582417582418";"0.2692307692307692";"0.1648351648351648";"0.554945054945055";"0.4175824175824176";"0.5384615384615384";"0.47252747252747246";"0.45054945054945056";"0.5604395604395604";"0.39010989010989017";"0.5164835164835165";"0.4835164835164835";"0.45604395604395603";"0.34065934065934067";"0.42857142857142855";"0.37362637362637363";"0.4835164835164835";"0.47802197802197804";"0.4835164835164835";"0.5494505494505495";"0.21428571428571427";"0.6428571428571429";"0.43956043956043955";"0.26373626373626374";"0.5384615384615384";"0.47252747252747246";"0.5384615384615384";"0.45604395604395603";"0.521978021978022";"0.5054945054945055";"0.45054945054945056";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"2";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"3";"1";"1";"2";"1";"1";"1";"1";"0";"0";"2";"2";"4";"3";"1";"3";"2";"3";"4";"2";"1";"1";"2";"3";"4";"3";"2";"3";"2";"1";"1";"2";"2";"3";"1";"2";"3";"2";"2";"2";"1";"3";"4";"3";"1";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5"
"128";"E";"6";"96739182873900";"1996";"female";"0";"No";"0";"0";"1";"2";"3";"2";"-2";"2";"2";"80.143.47.59";"1536";"750";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 68.0";"true";"Fri Aug 02 2019 23:48:39 GMT 0200 (Mitte";"1564780886154";"1564782314473";"1564782519119";"204646";"1632965";"0";"0";"0.7527472527472527";"0.8021978021978022";"0.2802197802197802";"0.5054945054945055";"0.7802197802197803";"0.5";"0.5879120879120879";"0.5714285714285714";"0.5";"0.6098901098901099";"0.5494505494505495";"0.4010989010989011";"0.5659340659340659";"0.9725274725274725";"0.41208791208791207";"0.3076923076923077";"0.5";"0.6098901098901099";"0.42857142857142855";"0.5";"0.41208791208791207";"0.6483516483516483";"0.521978021978022";"0.08791208791208792";"0.5";"0.5";"0.6483516483516483";"0.5769230769230769";"0.5";"0.554945054945055";"0.42857142857142855";"0.5";"0.3131868131868132";"0.45054945054945056";"0.21978021978021978";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"1";"1";"2";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"0";"1";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"4";"3";"2";"2";"1";"2";"4";"3";"3";"1";"3";"4";"2";"2";"2";"3";"3";"2";"3";"1";"1";"2";"2";"0";"1";"1";"1";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6"
"129";"A";"1";"57575478277202";"2003";"male";"0";"Google";"0";"0";"1";"0";"3";"3";"3";"0";"0";"217.230.206.64";"1062";"588";"de-DE";"de";"true";"Win32";"Netscape";"5.0 (Windows NT";"Gecko";"Chrome 75.0.3770.100";"true";"Sat Aug 03 2019 00:55:49 GMT 0200 (Mitte";"1564785873204";"1564785902583";"1564786549076";"646493";"675872";"1";"0";"1";"0.6208791208791209";"0";"0.8296703296703298";"0.12087912087912088";"0.3021978021978022";"0.35714285714285715";"0.5989010989010989";"0.4230769230769231";"0.8461538461538461";"0.5384615384615384";"0";"0.24725274725274726";"0.29120879120879123";"0.44505494505494503";"0.5989010989010989";"0.5439560439560439";"0.5384615384615384";"0.47252747252747246";"0.36813186813186816";"0.7802197802197803";"0.6263736263736264";"0.6868131868131868";"0.6318681318681318";"0.3791208791208791";"0.5769230769230769";"0.09340659340659341";"0.6263736263736264";"0.3021978021978022";"0.5";"0.6263736263736264";"0.4230769230769231";"0";"0";"0.02197802197802198";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"1";"1";"2";"2";"1";"1";"1";"1";"2";"1";"1";"1";"2";"3";"1";"1";"1";"1";"1";"4";"1";"1";"3";"1";"1";"1";"1";"1";"0";"1";"3";"3";"1";"1";"1";"7";"19";"5";"13";"6";"6";"4";"2";"1";"9";"8";"5";"6";"4";"3";"9";"8";"7";"9";"7";"1";"6";"13";"10";"14";"2";"2";"4";"8";"6";"7";"2";"8";"11";"9";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"130";"D";"1";"27768734365988";"1999";"other";"0";"Google";"0";"0";"1";"3";"3";"0";"3";"1";"1";"132.199.33.116";"1920";"1086";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 60.0";"true";"Sat Aug 03 2019 11:30:52 GMT 0200";"1564824363979";"1564824392520";"1564824652705";"260185";"288726";"0.9065934065934066";"0";"0.2692307692307692";"0.7637362637362637";"0.19780219780219782";"0.6428571428571429";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.19780219780219782";"0.5714285714285714";"0.7142857142857143";"0.6373626373626373";"0.5";"0.5";"0.5";"0.5";"0.5";"0.6263736263736264";"0.7747252747252747";"0.6263736263736264";"0.4065934065934066";"0.5";"0.5";"0.3351648351648351";"0.5";"0.5";"0.5";"0.5";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"3";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"13";"6";"12";"10";"11";"3";"2";"1";"6";"2";"4";"2";"4";"8";"7";"10";"4";"9";"4";"3";"4";"4";"10";"9";"7";"9";"4";"5";"1";"7";"3";"0";"0";"2";"2";"5";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"131";"F";"2";"27768734365988";"1999";"other";"0";"Google";"0";"0";"1";"3";"-3";"0";"0";"3";"-3";"132.199.33.116";"1920";"1086";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 60.0";"true";"Sat Aug 03 2019 11:34:55 GMT 0200";"1564824363979";"1564824659283";"1564824895530";"236247";"531551";"1";"0";"0";"1";"0.8461538461538461";"0.47802197802197804";"0.5164835164835165";"0.5";"1";"0.39560439560439564";"0.5054945054945055";"0.3076923076923077";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.7527472527472527";"0.5";"0.5";"0.7527472527472527";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0";"0.22527472527472528";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"1";"2";"1";"1";"0";"1";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"9";"10";"10";"6";"12";"6";"5";"9";"3";"5";"8";"14";"10";"6";"3";"7";"1";"2";"0";"0";"2";"2";"6";"4";"9";"9";"5";"4";"0";"0";"0";"0";"0";"0";"2";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3"
"132";"A";"3";"27768734365988";"1999";"other";"0";"Google";"0";"0";"1";"3";"2";"2";"-3";"1";"3";"132.199.33.116";"1920";"1086";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 60.0";"true";"Sat Aug 03 2019 11:38:05 GMT 0200";"1564824363979";"1564824900547";"1564825085160";"184613";"721181";"0.12087912087912088";"0";"0.21978021978021978";"0.9065934065934066";"0.038461538461538464";"0.8296703296703298";"0.5";"0.5054945054945055";"0.5";"0.5";"0.5";"0.5";"0.5";"0.17032967032967034";"0.1648351648351648";"0.467032967032967";"0.2692307692307692";"0.5";"0.3516483516483517";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.4340659340659341";"0.4615384615384615";"0.6043956043956044";"0.5";"0.5";"0.5";"0.5";"0.5";"0.3626373626373626";"0.24175824175824176";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"2";"4";"2";"0";"1";"0";"0";"0";"0";"0";"1";"4";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"3";"3";"1";"8";"7";"8";"4";"9";"3";"4";"3";"3";"2";"1";"4";"4";"10";"5";"6";"4";"0";"3";"1";"1";"2";"2";"1";"1";"2";"5";"3";"1";"2";"1";"0";"0";"2";"3";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"4"
"133";"E";"4";"27768734365988";"1999";"other";"0";"Google";"0";"0";"1";"2";"3";"2";"-1";"0";"3";"132.199.33.116";"1920";"1086";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 60.0";"true";"Sat Aug 03 2019 11:41:15 GMT 0200";"1564824363979";"1564825091714";"1564825275962";"184248";"911983";"0.25274725274725274";"0";"0.4065934065934066";"0.7692307692307694";"0.17582417582417584";"0.45604395604395603";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.25824175824175827";"0.5";"0.5";"0.4340659340659341";"0.5";"0.5";"0.5";"0.5";"0.4010989010989011";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.554945054945055";"0.5";"0.5";"0.5";"0.3021978021978022";"0.467032967032967";"0.3351648351648351";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"1";"6";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"3";"2";"8";"6";"6";"6";"7";"3";"3";"1";"0";"0";"1";"2";"2";"3";"2";"2";"4";"7";"0";"0";"8";"2";"0";"0";"2";"2";"3";"2";"1";"2";"2";"0";"0";"2";"4";"2";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"5"
"134";"B";"5";"27768734365988";"1999";"other";"0";"Google";"0";"0";"1";"2";"3";"1";"-2";"-1";"3";"132.199.33.116";"1920";"1086";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 60.0";"true";"Sat Aug 03 2019 11:43:17 GMT 0200";"1564824363979";"1564825280826";"1564825397528";"116702";"1033549";"0.21428571428571427";"0";"0.2967032967032967";"0.41208791208791207";"0.6318681318681318";"0.3021978021978022";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.3021978021978022";"0.5";"0.5";"0.2802197802197802";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5879120879120879";"0.5439560439560439";"0.7087912087912087";"0.5";"0.4835164835164835";"0.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"3";"4";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"5";"2";"7";"5";"3";"3";"2";"1";"0";"0";"1";"0";"0";"4";"4";"3";"1";"2";"0";"0";"3";"0";"1";"0";"1";"1";"2";"0";"3";"4";"5";"2";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"6"
"135";"C";"6";"27768734365988";"1999";"other";"0";"Google";"0";"0";"1";"2";"2";"0";"-2";"2";"3";"132.199.33.116";"1920";"1086";"de";"de";"true";"Win32";"Netscape";"5.0 (Windows)";"Gecko";"Firefox 60.0";"true";"Sat Aug 03 2019 11:45:05 GMT 0200";"1564824363979";"1564825403361";"1564825505635";"102274";"1141656";"0";"0.5164835164835165";"0";"1";"0.7747252747252747";"0.7252747252747253";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.7912087912087913";"0.6263736263736264";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"1";"0.5";"0.5";"0.5";"0.35714285714285715";"0.7472527472527473";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"1";"0";"4";"6";"5";"1";"6";"3";"2";"4";"0";"1";"2";"2";"1";"2";"1";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2";"2";"0";"0";"0";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"7"
